요양기관명,소재지,요양종별,X좌표,Y좌표
연세센스의원,"서울특별시 종로구 종로 115, 4층 (종로3가, 낙원빌딩)",의원,955005.0,1952482.0
연세센트럴소아청소년과의원,"서울특별시 영등포구 국회대로50길 20, 211호 (영등포동7가, 포레나 영등포 센트럴)",의원,947477.0,1947292.0
연세소리이비인후과의원,"서울특별시 마포구 백범로31길 8, 2층 203,204,205호 (공덕동, 공덕SK리더스뷰)",의원,951372.0,1949671.0
연세소아청소년과의원,"서울특별시 서대문구 연희로 97, 2층 (연희동, 신라빌딩)",의원,949707.0,1952089.0
연세소아청소년과의원,"서울특별시 종로구 혜화로 4, 5층 (혜화동, 산곡빌딩)",의원,955921.0,1954212.0
연세소아청소년과의원,"서울특별시 마포구 만리재로 133, 5층 (아현동)",의원,952490.0,1950393.0
연세속편안내과의원,"서울특별시 은평구 은평로 170, 302호 (응암동, 상현빌딩)",의원,949390.0,1955896.0
연세속편한내과의원,"서울특별시 관악구 남부순환로 1942, 2층 (봉천동)",의원,952652.0,1942042.0
연세속편한의원,"서울특별시 성북구 화랑로 248, 501~503호 (석관동, 장위뉴타워)",의원,960894.0,1956869.0
연세속편한의원,"서울특별시 서대문구 수색로 56, 308호 (북가좌동, 성공타워1)",의원,948128.0,1952536.0
연세솔이비인후과의원,"서울특별시 종로구 지봉로 37-1, 6층 (창신동)",의원,957202.0,1952764.0
연세송앤김내과의원,"서울특별시 송파구 삼전로10길 11, 1~2층 103~105, 2층전체호 (삼전동)",의원,963829.0,1945243.0
연세수이비인후과의원,"서울특별시 구로구 개봉로 49, ,5층일부 (개봉동)",의원,943052.0,1943623.0
연세수정정형외과의원,서울특별시 강서구 곰달래로 254-1 (화곡동),의원,943569.0,1948254.0
연세숲이비인후과의원,"서울특별시 서초구 잠원로 24, 415호 (반포동, 반포자이프라자상가)",의원,956683.0,1945428.0
연세스타내과의원,"서울특별시 강남구 선릉로 719 (논현동, 와이앤케이빌딩 5층)",의원,959386.0,1946724.0
연세신영의원,"서울특별시 강서구 방화대로7나길 29, 2층 (공항동)",의원,939421.0,1950995.0
연세심내과의원,"서울특별시 강동구 양재대로 1620, 명일빌딩 4,5,6층 (명일동)",의원,968562.0,1950137.0
연세아르미안의원,"서울특별시 강남구 학동로 433, 씨엔씨빌딩 3층 (청담동)",의원,960085.0,1946705.0
연세아이맘소아청소년과의원,"서울특별시 송파구 석촌호수로 130, 신원빌딩 2층 (삼전동)",의원,963885.0,1945402.0
연세아이소아청소년과의원,"서울특별시 강서구 금낭화로23길 8, 202호 (방화동, 동성아상가)",의원,939270.0,1953576.0
연세안과의원,서울특별시 구로구 고척로 142-1 (고척동),의원,942533.0,1945018.0
연세어울림이비인후과의원,"서울특별시 광진구 아차산로 241, 4층 401호 (화양동)",의원,962027.0,1949108.0
연세연합의원,"서울특별시 구로구 서해안로 2338, 2,3층 (오류동)",의원,942024.0,1944005.0
연세열린의원,"서울특별시 은평구 증산로 297, 201호 (증산동, 청록빌딩)",의원,947838.0,1953982.0
연세영등포내과의원,"서울특별시 영등포구 영신로19길 18, 금영빌딩 4층 (영등포동)",의원,947485.0,1946240.0
연세예인의원,"서울특별시 중구 통일로 10, 연세대학교 세브란스빌딩 1층 (남대문로5가)",의원,953510.0,1950991.0
연세예일의원,"서울특별시 은평구 서오릉로 138, 2층 (대조동)",의원,948616.0,1957020.0
연세오내과의원,서울특별시 강북구 솔샘로 233 (미아동),의원,957561.0,1957995.0
연세오앤킴의원,"서울특별시 영등포구 당산로 34, 401호 (문래동3가, 로데오왁)",의원,946628.0,1946655.0
연세오케이신경외과의원,"서울특별시 송파구 오금로 404, 3층 304호 (가락동, 원일빌딩)",의원,967749.0,1944321.0
연세오케이이비인후과의원,"서울특별시 성동구 무학로 33, 151동 304호 (하왕십리동, 텐즈힐1상가)",의원,958325.0,1952220.0
연세외과의원,"서울특별시 마포구 마포대로16길 6, 1~2층 (공덕동)",의원,951969.0,1950301.0
연세외과의원,"서울특별시 도봉구 덕릉로 218-1, 3층 (창동)",의원,959177.0,1959879.0
연세용한내과의원,"서울특별시 강동구 명일로 270, 2층 (길동)",의원,968882.0,1949310.0
연세우리내과의원,"서울특별시 금천구 가산디지털1로 131, A동 225호 (가산동, BYC HIGHCITY)",의원,945376.0,1942158.0
연세우리내과의원,"서울특별시 마포구 백범로 10, 101,201호 (노고산동, 현대벤쳐빌)",의원,950245.0,1950621.0
연세우리내과의원,"서울특별시 송파구 중대로 24, 406호 (문정동, 훼미리샤르망)",의원,966159.0,1943460.0
연세우리내과의원,서울특별시 은평구 서오릉로 140 (대조동),의원,948596.0,1957038.0
연세우리내과의원,서울특별시 관악구 관천로 17 (신림동),의원,949464.0,1942646.0
연세우리동네의원,"서울특별시 구로구 개봉로 69, 3층 (개봉동)",의원,943036.0,1943822.0
연세우리들의원,서울특별시 용산구 청파로47길 53 (청파동3가),의원,952951.0,1949618.0
연세우리소아과의원,"서울특별시 종로구 자하문로7길 73, 2~3층 (누하동)",의원,953095.0,1953568.0
연세우리소아청소년과의원,"서울특별시 영등포구 선유로 70, 209호 (문래동3가, 우리벤처타운2)",의원,946110.0,1946938.0
연세우리소아청소년과의원,"서울특별시 강남구 개포로 265, 개포동 메디시스빌딩 404호 (개포동)",의원,960480.0,1942502.0
연세우수의원,"서울특별시 영등포구 선유서로 40, 1층 (문래동6가, 베어스타운아파트상가)",의원,945676.0,1946816.0
연세웰이비인후과의원,"서울특별시 중구 남대문로10길 9, 2층 203호 (삼각동, 경기빌딩)",의원,954363.0,1952107.0
연세위드내과의원,"서울특별시 강서구 강서로 59, 4,5층 (화곡동)",의원,942193.0,1948375.0
연세위드내과의원,"서울특별시 관악구 남부순환로 2064, 5층 (남현동)",의원,953852.0,1942033.0
연세유내과의원,"서울특별시 마포구 도화길 32, 삼성아파트 201,210호 (도화동)",의원,951375.0,1949200.0
연세유앤선영상의학과의원,"서울특별시 동작구 동작대로 119, 2층 (사당동)",의원,954184.0,1943236.0
연세윤내과의원,"서울특별시 은평구 진관3로 20, 4,5층 (진관동, sw메디컬빌딩)",의원,948731.0,1960096.0
연세윤이비인후과의원,"서울특별시 송파구 동남로 209 (가락동, 2층)",의원,967388.0,1944168.0
연세은혜내과의원,"서울특별시 서대문구 증가로 145, 3층 (남가좌동)",의원,948912.0,1953277.0
연세의원,"서울특별시 서초구 잠원로 148, 206호 (잠원동, 잠원연합상가)",의원,956704.0,1946444.0
연세의원,"서울특별시 강서구 화곡로 197, 1,2층 (화곡동)",의원,941934.0,1949542.0
연세의원,"서울특별시 동대문구 서울시립대로 92, 2층 (전농동)",의원,960278.0,1953374.0
연세의원,"서울특별시 마포구 만리재옛길 101-1, 삼성래미안공덕2차 제상가2동 2층 201~2호 (아현동)",의원,952441.0,1950366.0
연세의원,서울특별시 영등포구 도림로 487-1 (문래동4가),의원,946047.0,1946550.0
연세의원,"서울특별시 구로구 도림로 29, 101,201호 (구로동)",의원,945880.0,1943269.0
연세이너힐의원,"서울특별시 성북구 월계로40길 7, 센트럴타운 2,3층 202,205,301호 (장위동)",의원,960145.0,1958264.0
연세이문소아청소년과의원,"서울특별시 동대문구 신이문로 27, 2층 (이문동)",의원,961628.0,1956060.0
연세이비인후과의원,"서울특별시 강서구 방화동로 37, 5층 501호 (방화동, 메디스타워)",의원,939123.0,1951870.0
연세이비인후과의원,"서울특별시 강북구 도봉로 317, 3층 (수유동, 덕산빌딩)",의원,957995.0,1959812.0
연세이비인후과의원,서울특별시 구로구 경인로 195 (오류동),의원,941910.0,1944266.0
연세이비인후과의원,서울특별시 용산구 만리재로 134 (서계동),의원,952529.0,1950357.0
연세이비인후과의원,"서울특별시 중구 남대문로9길 51, 5층 502호 (을지로1가, 효덕빌딩)",의원,954034.0,1952065.0
연세이비인후과의원,"서울특별시 종로구 종로 233-1, 202호 (종로5가)",의원,956180.0,1952550.0
연세이비인후과의원,"서울특별시 서초구 사임당로 180, 302호 (서초동, 보원빌딩)",의원,958386.0,1943800.0
연세이비인후과의원,"서울특별시 송파구 오금로 412 (가락동, 2층)",의원,967795.0,1944292.0
연세이비인후과의원,"서울특별시 강남구 일원로 115, 삼성생명 일원역 빌딩 2층 204-1호 (일원동)",의원,963262.0,1942834.0
연세재활의학과의원,"서울특별시 성동구 동호로 100, 202호 (금호동3가, 두산아파트상가)",의원,957299.0,1950126.0
연세정내과의원,"서울특별시 동대문구 약령시로 2, 2층 (제기동)",의원,958517.0,1953783.0
연세정성내과의원,"서울특별시 강서구 화곡로 301, 원풍빌딩 4층 (화곡동)",의원,942478.0,1950415.0
연세정소아과의원,"서울특별시 송파구 동남로18길 9, 204호 (가락동, 극동아파트상가)",의원,967522.0,1944104.0
연세정수영내과의원,"서울특별시 마포구 월드컵로 73, 4층 (망원동)",의원,947920.0,1950838.0
연세정신건강의학과의원,"서울특별시 서초구 서초대로 24, 2층 (방배동, 새한빌딩)",의원,954474.0,1943036.0
연세정인내과의원,"서울특별시 구로구 남부순환로97길 3, KS프리미어빌딩 501호 (개봉동)",의원,943261.0,1944057.0
연세정형외과의원,서울특별시 강동구 고덕로 86 (암사동),의원,967752.0,1950640.0
연세정형외과의원,"서울특별시 구로구 가마산로 271, 301호 (구로동)",의원,946113.0,1944292.0
연세정형외과의원,"서울특별시 송파구 거마로 62 (마천동, 효명빌딩)",의원,968799.0,1944409.0
연세정형외과의원,"서울특별시 성북구 동소문로 10, 3층 (동소문동2가)",의원,956504.0,1954484.0
연세제일내과의원,"서울특별시 은평구 연서로32길 3, 정원빌딩 5층 (불광동)",의원,949255.0,1958036.0
연세제일소아청소년과의원,"서울특별시 서초구 서초중앙로 188, 지하A131호 (서초동, 아크로비스타)",의원,956984.0,1944411.0
연세제일정형외과의원,"서울특별시 마포구 백범로 107, 지하1~지상1층 (대흥동)",의원,950815.0,1949946.0
연세조내과의원,"서울특별시 금천구 시흥대로 224, 4층 406,407호 (시흥동)",의원,947054.0,1939580.0
연세조은내과의원,"서울특별시 관악구 신림로 137, 조흥빌딩 5층 (신림동)",의원,949958.0,1941477.0
연세조이산부인과의원,"서울특별시 종로구 통일로 134, 디타워(돈의문) 지하 1층 102호 (평동)",의원,952870.0,1952052.0
연세중앙내과의원,"서울특별시 용산구 한강대로15길 9-18 (한강로3가, 연세중앙내과의원)",의원,952555.0,1947473.0
연세지아이내과의원,"서울특별시 강남구 학동로 419, 2층 (청담동)",의원,959878.0,1946654.0
연세진내과의원,서울특별시 강서구 양천로 606 (등촌동),의원,943932.0,1950839.0
연세진소아청소년과의원,"서울특별시 영등포구 당산로44길 3, 405호 (당산동5가, 삼성타운)",의원,947083.0,1948234.0
연세진정신건강의학과의원,"서울특별시 마포구 만리재로 15, 2층 203호 (공덕동, 제일빌딩)",의원,951657.0,1949612.0
연세차내과의원,"서울특별시 송파구 문정로4길 14, 2층 (문정동, 동산빌딩)",의원,966933.0,1942926.0
연세차오름의원,"서울특별시 노원구 노해로 449, 덕화빌딩 3층 (상계동)",의원,961015.0,1961709.0
연세참소아청소년과의원,"서울특별시 은평구 진관3로 70, 821동 상가 114호 (진관동, 은평뉴타운상림마을)",의원,949039.0,1960405.0
연세참신한내과의원,"서울특별시 중랑구 동일로 905, 창성빌딩 3층 (묵동)",의원,962692.0,1956938.0
연세참의원,"서울특별시 마포구 월드컵북로 69, 2층 (성산동)",의원,948451.0,1951335.0
연세참이비인후과의원,"서울특별시 동대문구 왕산로 225, 3층 9-1, 9-2호 (청량리동, 미주상가)",의원,960021.0,1953733.0
연세청아린의원,"서울특별시 서초구 서초중앙로24길 27, G5센트럴프라자 2층 227호 (서초동)",의원,957253.0,1944127.0
연세최내과의원,"서울특별시 양천구 신월로 314, 2층 (신정동)",의원,943080.0,1947078.0
연세최앤김내과의원,"서울특별시 서초구 반포대로 291, 원베일리 스퀘어 3층 301~306호 (반포동)",의원,955763.0,1945190.0
연세코코이비인후과의원,"서울특별시 강남구 테헤란로 403, 3층 303호 (삼성동, 리치타워)",의원,960185.0,1945186.0
연세쿄앤원이비인후과의원,"서울특별시 관악구 남부순환로 1604, 3층 (신림동)",의원,949514.0,1942898.0
연세쿰내과의원,"서울특별시 송파구 중대로 24, 207호 (문정동, 올림픽훼미리타운 아파트상가)",의원,966159.0,1943460.0
연세큰숲내과의원,"서울특별시 은평구 통일로 742, 한화빌딩 4,5층 일부호 (불광동)",의원,949635.0,1957084.0
연세키즈소아과의원,"서울특별시 송파구 오금로 404 (가락동, 원일빌딩 4층)",의원,967749.0,1944321.0
연세키즈소아과의원,"서울특별시 관악구 은천로25길 69, 303호 (봉천동, 삼성프라자)",의원,951231.0,1943449.0
연세키즈소아청소년과의원,서울특별시 노원구 섬밭로 134 (공릉동),의원,961984.0,1958857.0
연세키즈소아청소년과의원,"서울특별시 강서구 양천로 660, 2층 201호 (염창동)",의원,944362.0,1950496.0
연세키즈소아청소년과의원,서울특별시 동대문구 답십리로 130 (답십리동),의원,960554.0,1952634.0
연세키즈소아청소년과의원,"서울특별시 강남구 남부순환로 2927, 대치 클래시아 222호 (대치동)",의원,961136.0,1943915.0
연세탄탄재활의학과의원,"서울특별시 영등포구 여의대로 24, 전국경제인연합회회관 4층 (여의도동)",의원,948796.0,1947141.0
